"","FAULT_TYPE","rules","support","confidence","lift","itemset","improvement","rel_improvement","FAULT_COUNT","MODEL","AGE","DEALERSHIP","CUSTOMER_TYPE","USER_CUSTOMISED","COUNTRY","GEO_TYPE","COMPRESSED","OBJECT_COUNT","FAULT_RATE","AGGREGATION_LEVEL","MIN_RANK","MAX_RANK","SIMPLE_COMBI","AVG_FAULT_RATE","PS_RATIO","LIFT","CHI_SQUARE","BINOMIAL_TEST","ZHANG","row_num","SET_SIZE","min_imp_psr","min_imp_chi","min_imp_bin","min_improvement","min_improvement_adj","max_improvement","LIST_ID","classification","rules_attributes","count_neg","COMBI","suppressed"
"42","EngineControl","{MODEL=Ultima,DEALERSHIP=Re-Import}=>{FAULT_TYPE=EngineControl}",9.471573e-06,0.00105246,20.12437,1129,0.0008328772,0.7913625,232,"Ultima","*","Re-Import","*","*","*","*",FALSE,220436,0.00105246,5,142460,164640,153550,0.051751962,9.47827923360378e-09,20.3366202811789,9.09405429712702e-09,65.3125255285959,0.958938930986399,2236,2,5.51793503586714e-09,5.70264178299812e-09,27.4609581857271,0.791362617106588,3.59300527121251,0.950040115538833,2338,1,";10;12;1",0,0,FALSE
"43","Exhaust","{AGE=InWarranty,USER_CUSTOMISED=N}=>{FAULT_TYPE=Exhaust}",3.817207e-05,0.001683053,11.00221,1241,0.0004814325,0.2860471,935,"*","InWarranty","*","*","N","*","*",FALSE,555538,0.001683053,5,127244,165389,146316.5,0.150783493,5.84898988800695e-08,11.1620507425173,5.44855763530493e-08,93.0139074650188,0.93020649493484,2530,2,1.83343503088292e-08,1.82154422256975e-08,17.4793579381717,0.286046844632938,0.200652478722497,0.895192248847778,2633,1,";11;14;1",0,0,FALSE
"44","Exhaust","{MODEL=Opal,DEALERSHIP=Re-Import,USER_CUSTOMISED=N}=>{FAULT_TYPE=Exhaust}",5.638036e-05,0.0006631752,4.335213,5783,0.0003224434,0.4862115,1381,"Opal","*","Re-Import","*","N","*","*",FALSE,2082406,0.0006631752,4,97512.5,164397.5,130955,0.150783493,2.88888289016745e-08,4.39819496687214,2.43943988437178e-08,60.2199846006183,0.840813191723676,2591,3,1.75125645662639e-08,1.66999863374682e-08,28.1203571439049,0.486211486798662,0.746326203795452,0.734011464843679,2701,1,";10;12;14;1",0,0,FALSE
"45","Exhaust","{DEALERSHIP=VWFranchise,USER_CUSTOMISED=N}=>{FAULT_TYPE=Exhaust}",4.960328e-05,0.0002620243,1.712868,1264,8.56273e-05,0.3267914,1215,"*","*","VWFranchise","*","N","*","*",FALSE,4636975,0.0002620243,5,60166,152238,106202,0.150783493,5.51790889704696e-09,1.73775189038763,2.8896233914829e-09,19.5091052987487,0.513368190911291,2596,2,1.60075330831456e-09,-1.38642422874825e-09,9.89601145760752,0.326791446442181,0.285423802375975,0.326791446442181,2706,1,";12;14;1",0,0,FALSE
"46","Exhaust","{MODEL=Opal,DEALERSHIP=Re-Import,CUSTOMER_TYPE=Corporate,USER_CUSTOMISED=N}=>{FAULT_TYPE=Exhaust}",1.849406e-05,0.0009329645,6.098841,16978,0.0002697893,0.2891743,453,"Opal","*","Re-Import","Corporate","N","*","*",FALSE,485549,0.0009329645,3,108431.5,163040.5,135736,0.150783493,1.44657024743184e-08,6.18744453678361,1.23730617023479e-08,44.3894376269695,0.852942184103582,2731,4,-1.44231264273561e-08,-1.20213371413699e-08,-15.8305469736488,0.289174239748672,0.206814654113239,0.810928497279371,2846,1,";10;12;13;14;1",0,0,FALSE
"47","Exhaust","{USER_CUSTOMISED=N}=>{FAULT_TYPE=Exhaust}",0.0001529332,0.000176397,1.153117,150,Inf,Inf,3746,"*","*","*","*","N","*","*",FALSE,21236189,0.000176397,6,41127,164664,102895.5,0.150783493,3.9171555887324e-09,1.16986943657022,4.27604762023115e-09,9.61309384114122,0.998260048266776,2858,1,0,0,0,0,0,0,2980,1,";14;1",0,0,FALSE
"48","FuelInjectors","{AGE=InWarranty,MODEL=Ultima,DEALERSHIP=DodgyDealer,CUSTOMER_TYPE=Corporate,USER_CUSTOMISED=Unknown,COUNTRY=Belgium,GEO_TYPE=Suburban}=>{FAULT_TYPE=FuelInjectors}",4.082575e-08,0.3333333,9754.818,68853,0.2592593,0.7777778,1,"Ultima","InWarranty","DodgyDealer","Corporate","Unknown","Belgium","Suburban",FALSE,3,0.3333333,0,158481.5,165666.5,162074,0.038774039,1.36069989932523e-08,8596.8165452147,1.36054153198266e-08,92.7100268077862,0.999897609015371,2882,7,7.56190676544566e-09,7.56348085106458e-09,30.9285056128969,0.777777767777777,3.33333312749999,0.999995941419594,3005,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"49","FuelInjectors","{DEALERSHIP=VWDealer,CUSTOMER_TYPE=Corporate}=>{FAULT_TYPE=FuelInjectors}",2.959867e-05,0.0004026621,11.78369,895,0.0001761413,0.437442,725,"*","*","VWDealer","Corporate","*","*","*",FALSE,1800517,0.0004026621,5,125158,165136,145147,0.038774039,1.07706026344789e-08,10.3848376487165,1.05057011529714e-08,78.4159337709412,0.987743416025261,2885,2,5.13690059689275e-09,5.12333628019721e-09,24.1034119270177,0.437441964366649,0.577594485007172,0.823102571610291,3008,1,";12;13;1",0,0,FALSE
"50","FuelInjectors","{AGE=InWarranty,MODEL=Opal,DEALERSHIP=DodgyDealer,CUSTOMER_TYPE=Corporate,USER_CUSTOMISED=N,COUNTRY=Switzerland,GEO_TYPE=Village}=>{FAULT_TYPE=FuelInjectors}",4.082575e-08,0.3333333,9754.818,68868,0.2222222,0.6666667,1,"Opal","InWarranty","DodgyDealer","Corporate","N","Switzerland","Village",FALSE,3,0.3333333,0,158481.5,165666.5,162074,0.038774039,1.36069989932523e-08,8596.8165452147,1.36054153198266e-08,92.7100268077862,0.999897609015371,2886,7,3.17151206170632e-12,6.31711875635879e-12,0.0215709645081574,0.666666666666667,1.82222222,0.999995941419594,3009,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"51","FuelInjectors","{AGE=OutofWarranty,MODEL=Opal,DEALERSHIP=DodgyDealer,CUSTOMER_TYPE=Private,USER_CUSTOMISED=N,COUNTRY=France,GEO_TYPE=NormalUrban}=>{FAULT_TYPE=FuelInjectors}",4.082575e-08,0.01234568,361.2895,68955,0.008385283,0.6792079,1,"Opal","OutofWarranty","DodgyDealer","Private","N","France","NormalUrban",FALSE,81,0.01234568,0,116134.5,164147.5,140141,0.038774039,5.02438666037296e-10,318.400670097846,5.00862311243157e-10,17.788088847244,0.997235434611513,2898,7,8.49836146694258e-11,-6.12937530121493e-10,3.63506255526233,0.679207949663364,1.91851879917284,0.999890418348767,3021,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"52","FuelInjectors","{AGE=InWarranty,MODEL=Ultima,DEALERSHIP=Re-Import,CUSTOMER_TYPE=Private,USER_CUSTOMISED=Unknown,COUNTRY=Portugal,GEO_TYPE=NormalUrban}=>{FAULT_TYPE=FuelInjectors}",4.082575e-08,0.004950495,144.8735,68856,0.004786976,0.9669692,1,"Ultima","InWarranty","Re-Import","Private","Unknown","Portugal","NormalUrban",FALSE,202,0.004950495,0,98107,161892,129999.5,0.038774039,2.00524692023546e-10,127.675504736558,1.98955732700317e-10,11.2110752952252,0.993105617689452,2901,7,1.71684132857699e-10,-9.14844108664333e-10,8.8824841455097,0.966969181869692,29.0752522793982,0.998750433239504,3024,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"53","FuelInjectors","{AGE=InWarranty,MODEL=Quantum,DEALERSHIP=Re-Import,CUSTOMER_TYPE=Other,USER_CUSTOMISED=N,COUNTRY=Holland,GEO_TYPE=NormalRural}=>{FAULT_TYPE=FuelInjectors}",4.082575e-08,0.01333333,390.1927,68809,0.01184855,0.8886414,1,"Quantum","InWarranty","Re-Import","Other","N","Holland","NormalRural",FALSE,75,0.01333333,0,117729.5,164293.5,141011.5,0.038774039,5.42760218024796e-10,343.872610227683,5.41183316859225e-10,18.490232265113,0.997440217859914,2903,7,4.24691595108774e-10,3.00451765830806e-10,9.96724028199332,0.888641397160349,7.78133105657001,0.999536051834013,3026,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"54","FuelInjectors","{AGE=OutofWarranty,MODEL=Ultima,DEALERSHIP=Re-Import,CUSTOMER_TYPE=Private,USER_CUSTOMISED=Unknown,COUNTRY=France,GEO_TYPE=Suburban}=>{FAULT_TYPE=FuelInjectors}",4.082575e-08,9.75039e-05,2.853398,68948,6.098272e-05,0.6254388,1,"Ultima","OutofWarranty","Re-Import","Private","Unknown","France","Suburban",FALSE,10256,9.75039e-05,0,16080.5,82566.5,49323.5,0.038774039,2.39769062272075e-12,2.51466967369585,1.44481410616802e-12,0.955181445165321,0.649812770259676,2907,7,3.13348788927475e-12,-1.11235502725848e-09,1.12451558648837,0.625438777320702,1.46979295367612,0.936556650554491,3030,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"55","FuelInjectors","{AGE=OutofWarranty,MODEL=Quantum,DEALERSHIP=Re-Import,CUSTOMER_TYPE=Other,USER_CUSTOMISED=N,COUNTRY=France,GEO_TYPE=Village}=>{FAULT_TYPE=FuelInjectors}",4.082575e-08,0.004310345,126.1399,68811,0.002994555,0.6947368,1,"Quantum","OutofWarranty","Re-Import","Other","N","France","Village",FALSE,232,0.004310345,0,95360.5,161449.5,128405,0.038774039,1.74390088161046e-10,111.165746751325,1.72822977526119e-10,10.4488745807877,0.992081689826311,2911,7,7.01199138431038e-11,-6.80346769990209e-10,2.45318955280342,0.694736964210521,2.07629441381082,0.998564854089406,3034,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"56","FuelInjectors","{AGE=OutofWarranty,MODEL=Ultima,DEALERSHIP=Re-Import,CUSTOMER_TYPE=Private,USER_CUSTOMISED=Unknown,COUNTRY=Austria,GEO_TYPE=NormalUrban}=>{FAULT_TYPE=FuelInjectors}",4.082575e-08,0.00129199,37.80937,68971,0.001213794,0.9394769,1,"Ultima","OutofWarranty","Re-Import","Private","Unknown","Austria","NormalUrban",FALSE,774,0.00129199,0,67770.5,152193.5,109982,0.038774039,5.11634815197957e-11,33.3210063568565,4.96295860778086e-11,5.59930721246204,0.973582294424746,2914,7,3.30145786365798e-11,-1.06417025528684e-09,4.02456951461117,0.939476892236008,15.3227440637136,0.995212057368865,3037,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"57","FuelInjectors","{AGE=OutofWarranty,MODEL=Quantum,DEALERSHIP=Re-Import,CUSTOMER_TYPE=Other,USER_CUSTOMISED=N,COUNTRY=Spain,GEO_TYPE=Suburban}=>{FAULT_TYPE=FuelInjectors}",4.082575e-08,0.000723589,21.17544,68813,0.0005223818,0.7219316,1,"Quantum","OutofWarranty","Re-Import","Other","N","Spain","Suburban",FALSE,1382,0.000723589,0,54625.5,143176.5,98901,0.038774039,2.79580843940457e-11,18.6616875275748,2.64614208846758e-11,4.08851089761739,0.952829230760751,2920,7,9.17394411688824e-12,-8.26708326631651e-10,1.4877179039262,0.721931649043863,2.39631046568743,0.991450983914902,3043,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"58","FuelInjectors","{AGE=InWarranty,MODEL=Quantum,DEALERSHIP=Re-Import,CUSTOMER_TYPE=Other,USER_CUSTOMISED=N,COUNTRY=Italy,GEO_TYPE=Village}=>{FAULT_TYPE=FuelInjectors}",4.082575e-08,0.01234568,361.2895,68808,0.01150816,0.9321608,1,"Quantum","InWarranty","Re-Import","Other","N","Italy","Village",FALSE,81,0.01234568,0,116134.5,164147.5,140141,0.038774039,5.02438666037296e-10,318.400670097846,5.00862311243157e-10,17.788088847244,0.997235434611513,2963,7,3.44156906081306e-10,2.60130760214738e-10,9.73025899496557,0.932160812527135,13.5419771572297,0.999498936146085,3086,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"59","FuelInjectors","{AGE=OutofWarranty,MODEL=Quantum,DEALERSHIP=Re-Import,CUSTOMER_TYPE=Other,USER_CUSTOMISED=N,COUNTRY=Switzerland,GEO_TYPE=NormalRural}=>{FAULT_TYPE=FuelInjectors}",4.082575e-08,0.003759398,110.0167,68810,0.002274618,0.6050483,1,"Quantum","OutofWarranty","Re-Import","Other","N","Switzerland","NormalRural",FALSE,266,0.003759398,0,92543.5,160950.5,126747,0.038774039,1.51897263675796e-10,96.9565744749986,1.50332210763021e-10,9.74528389669759,0.990921235215969,2964,7,3.38286407597739e-11,-7.02837536753306e-10,1.22229191357792,0.605048201866363,1.33233048393816,0.998354530698798,3087,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"60","FuelInjectors","{AGE=OutofWarranty,MODEL=Quantum,DEALERSHIP=Re-Import,CUSTOMER_TYPE=Other,USER_CUSTOMISED=N,COUNTRY=France}=>{FAULT_TYPE=FuelInjectors}",8.165149e-08,0.001315789,38.50586,52556,0.001231005,0.9355637,2,"Quantum","OutofWarranty","Re-Import","Other","N","France","*",FALSE,1520,0.001315789,1,83624.5,152472.5,118048.5,0.038774039,1.04270174317942e-10,33.9347933291138,1.01203758967436e-10,7.99568502798429,0.97409037347955,2965,6,8.54860340407844e-11,-7.51965988548891e-10,5.45800619087713,0.935563711202936,14.3192316994017,0.995298658067517,3088,1,";10;11;12;13;14;15;1",0,0,FALSE
"61","FuelInjectors","{AGE=InWarranty,MODEL=Opal,DEALERSHIP=DodgyDealer,USER_CUSTOMISED=N}=>{FAULT_TYPE=FuelInjectors}",1.224772e-07,0.1111111,3251.606,15077,0.110527,0.994743,3,"Opal","InWarranty","DodgyDealer","*","N","*","*",FALSE,27,0.1111111,3,158430.5,165465,161947.75,0.038774039,1.36038274811906e-08,2865.60551507157,1.35990982010703e-08,92.688455843278,0.999693561609385,3104,4,1.31863724298227e-08,1.33502579454563e-08,82.9191387283065,0.994742990574299,189.027774885844,0.999987824258782,3227,1,";10;11;12;14;1",0,0,FALSE
"62","FuelInjectors","{MODEL=Opal,DEALERSHIP=VWDealer,CUSTOMER_TYPE=Corporate,USER_CUSTOMISED=N}=>{FAULT_TYPE=FuelInjectors}",1.567709e-05,0.0005555668,16.25836,15275,0.0001529047,0.2752229,384,"Opal","*","VWDealer","Corporate","N","*","*",FALSE,691186,0.0005555668,3,133988.5,164823.5,149406,0.038774039,8.10180662554549e-09,14.3283190074679,7.75520249432246e-09,69.0004283036045,0.965744739348904,3171,4,-2.66879600893338e-09,-2.75049865864893e-09,-9.41550546733667,0.275222889488717,0.17973467508344,0.933633489258177,3294,1,";10;12;13;14;1",0,0,FALSE
"63","Gearbox","{CUSTOMER_TYPE=Other}=>{FAULT_TYPE=Gearbox}",0.0008716297,0.002519398,2.890445,239,Inf,Inf,21350,"*","*","*","Other","*","*","*",FALSE,8474247,0.002519398,6,83845,165729,124787,0.852589609,1.45283969780481e-06,2.95499496288137,1.46962743846171e-06,166.246088565521,1,3228,1,0,0,0,0,0,0,3351,1,";13;1",0,0,FALSE
"64","Gearbox","{AGE=InWarranty,CUSTOMER_TYPE=Other}=>{FAULT_TYPE=Gearbox}",0.0001574649,0.01235446,14.17398,1998,0.00983506,0.7960738,3857,"*","InWarranty","*","Other","*","*","*",FALSE,312195,0.01235446,5,134286,165735,150010.5,0.852589609,1.81114087093178e-06,14.490512046576,1.70792161742639e-06,220.18951752979,0.941447471532902,3343,2,3.58301173126963e-07,2.3829417896468e-07,53.9434289642682,0.796073806544357,3.70373505558733,0.796073806544357,3466,1,";11;13;1",0,0,FALSE
"65","Generator","{AGE=InWarranty,MODEL=Ultima,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Private,USER_CUSTOMISED=Unknown,COUNTRY=Germany,GEO_TYPE=SuperUrban}=>{FAULT_TYPE=Generator}",4.082575e-08,0.5,16869.38,68532,0.4903382,0.9806763,1,"Ultima","InWarranty","VWFranchise","Private","Unknown","Germany","SuperUrban",FALSE,2,0.5,0,160579,165724,163151.5,0.029110478,2.04116865429028e-08,17175.9460631323,2.04104980451137e-08,131.051310858335,0.999940802667652,3546,7,1.47408787842064e-08,1.48802838562767e-08,63.0690891590764,0.980676328,50.5999986545,0.99997151288,3669,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"66","Generator","{AGE=InWarranty,MODEL=Lamura,DEALERSHIP=VWDealer,CUSTOMER_TYPE=Private,USER_CUSTOMISED=N,COUNTRY=Belgium,GEO_TYPE=VeryRural}=>{FAULT_TYPE=Generator}",1.224772e-07,0.01818182,613.4322,68665,0.01684955,0.9267253,3,"Lamura","InWarranty","VWDealer","Private","N","Belgium","VeryRural",FALSE,165,0.01818182,0,140570.5,164851.5,152711,0.029110478,2.2232930346679e-09,624.579919299161,2.2197492610028e-09,43.2180416079388,0.998376553389164,3586,7,3.05281618852089e-10,-3.07374012185475e-09,4.68123444377046,0.926725267327473,12.4479964408653,0.999966331054867,3715,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"67","Generator","{AGE=OutofWarranty,MODEL=Quantum,DEALERSHIP=Re-Import,CUSTOMER_TYPE=Other,USER_CUSTOMISED=N,COUNTRY=Switzerland,GEO_TYPE=NormalUrban}=>{FAULT_TYPE=Generator}",4.082575e-08,0.004651163,156.9245,68530,0.004620448,0.9933963,1,"Quantum","OutofWarranty","Re-Import","Other","N","Switzerland","NormalUrban",FALSE,215,0.004651163,0,96930.5,162319.5,129625,0.029110478,1.88698760750041e-10,159.776249637673,1.87519379987305e-10,12.5613338761667,0.993636231434024,3614,7,1.82616588199721e-10,-5.10597000287024e-09,12.0924196154352,0.993396298947167,150.230699767962,0.999868385025423,3745,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"68","Generator","{AGE=InWarranty,MODEL=Ultima}=>{FAULT_TYPE=Generator}",6.327991e-06,0.0009252571,31.21704,694,0.0006800546,0.7349899,155,"Ultima","InWarranty","*","*","*","*","*",FALSE,167521,0.0009252571,5,149982,164761,157371.5,0.029110478,5.6708077586964e-09,31.7843320882605,5.53021418883694e-09,67.9822216992587,0.974631885900328,3722,2,8.00381795386502e-10,7.7027184453111e-10,8.19226639012024,0.734989874706176,2.57344169641752,0.753646527003143,3861,1,";10;11;1",0,0,FALSE
"69","Generator","{MODEL=Ultima}=>{FAULT_TYPE=Generator}",2.449545e-05,0.0002279403,7.690426,52,Inf,Inf,600,"Ultima","*","*","*","*","*","*",FALSE,2632268,0.0002279403,6,116619,164383,140501,0.029110478,4.8704259633099e-09,7.8301805968284,4.75994234430583e-09,59.7899553091385,0.974715294486376,3793,1,0,0,0,0,0,0,3933,1,";10;1",0,0,FALSE
"70","Generator","{USER_CUSTOMISED=Unknown}=>{FAULT_TYPE=Generator}",2.461793e-05,0.0002108404,7.113496,58,Inf,Inf,603,"*","*","*","*","Unknown","*","*",FALSE,2859983,0.0002108404,6,113959,164247,139103,0.029110478,4.47381449870146e-09,7.24276667665849,4.36588407107152e-09,56.9626019673213,0.973034586873707,3799,1,0,0,0,0,0,0,3939,1,";14;1",0,0,FALSE
"71","Generator","{AGE=InWarranty,MODEL=Hopper,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Other,USER_CUSTOMISED=Y,COUNTRY=Holland}=>{FAULT_TYPE=Generator}",1.224772e-07,0.001176932,39.70824,52238,0.0002967611,0.252148,3,"Hopper","InWarranty","VWFranchise","Other","Y","Holland","*",FALSE,2549,0.001176932,1,90473,153193,121833,0.029110478,1.40581966114298e-10,40.4298411039489,1.3711908100777e-10,10.740906458589,0.974917768395953,3819,6,-1.71868506489705e-09,-1.66091029800788e-09,-28.0992191168003,0.252147957571041,0.13719651883929,0.988569840908396,3959,1,";10;11;12;13;14;15;1",0,0,FALSE
"72","Generator","{AGE=InWarranty,MODEL=Ultima,DEALERSHIP=Re-Import,USER_CUSTOMISED=Unknown}=>{FAULT_TYPE=Generator}",1.428901e-06,0.001898872,64.06559,14763,0.0003303124,0.173952,35,"Ultima","InWarranty","Re-Import","*","Unknown","*","*",FALSE,18432,0.001898872,3,143045.5,163372.5,153209,0.029110478,2.67170410854732e-09,65.2298461055844,2.63272781447252e-09,47.0494013636372,0.985132310145637,3885,4,-2.99910365014908e-09,-2.89748637436442e-09,-20.9328203356215,0.173952220054854,0.0105942761362692,0.987899937436541,4028,1,";10;11;12;14;1",0,0,FALSE
"73","Generator","{AGE=OutofWarranty,MODEL=Hopper,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Other,USER_CUSTOMISED=Y,COUNTRY=Spain,GEO_TYPE=Village}=>{FAULT_TYPE=Generator}",8.165149e-08,0.000747105,25.2064,68546,0.0001279099,0.1712074,2,"Hopper","OutofWarranty","VWFranchise","Other","Y","Spain","Village",FALSE,2677,0.000747105,0,70585.5,146754.5,108670,0.029110478,5.86253225331378e-11,25.6644703669929,5.63471861945762e-11,6.88536502822735,0.960432509466891,3969,7,-1.05127133073557e-09,-1.25035864873342e-09,-22.0198737971405,0.17120752772368,0.00662447249309972,0.981993802745263,4113,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"74","Generator","{AGE=InWarranty,MODEL=Ultima,DEALERSHIP=VWDealer,CUSTOMER_TYPE=Private,USER_CUSTOMISED=Y,COUNTRY=Switzerland}=>{FAULT_TYPE=Generator}",2.449545e-07,0.001294219,43.66536,52262,0.0001807515,0.1396607,6,"Ultima","InWarranty","VWDealer","Private","Y","Switzerland","*",FALSE,4636,0.001294219,1,106470.5,154212.5,130341.5,0.029110478,3.09894025452249e-10,44.4588714757621,3.02980954647364e-10,15.9654494068301,0.977283523085795,3987,6,-5.36091373324415e-09,-5.22723323418958e-09,-52.0167722924287,0.139660289332795,-0.0376561118146916,0.977550213680992,4131,1,";10;11;12;13;14;15;1",0,0,FALSE
"75","missing","{AGE=InWarranty,MODEL=Eleganz,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Other,USER_CUSTOMISED=N,COUNTRY=Portugal,GEO_TYPE=Suburban}=>{FAULT_TYPE=missing}",4.082575e-08,7.054176e-05,1727.874,68413,Inf,Inf,1,"Eleganz","InWarranty","VWFranchise","Other","N","Portugal","Suburban",FALSE,14176,7.054176e-05,0,21799,165650.5,93724.75,3.99e-05,2.878291310895e-12,1767.96390977444,2.87832882567705e-12,42.0233807275825,1,3995,7,0,0,0,0,0,0,4139,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"76","SparkPlugs","{AGE=InWarranty}=>{FAULT_TYPE=SparkPlugs}",6.740331e-05,0.002119525,7.463541,212,Inf,Inf,1651,"*","InWarranty","*","*","*","*","*",FALSE,778948,0.002119525,6,115712,165428,140570,0.277887269,1.2413247889029e-07,7.62728356584051,1.11400320141419e-07,97.5179275045139,0.89446017638559,4328,1,0,0,0,0,0,0,4487,1,";11;1",0,0,FALSE
"77","SparkPlugs","{AGE=OutofWarranty,MODEL=Opal,DEALERSHIP=VWDealer,CUSTOMER_TYPE=Private,USER_CUSTOMISED=N,COUNTRY=UnitedKingdom,GEO_TYPE=SmallTown}=>{FAULT_TYPE=SparkPlugs}",4.082575e-08,0.0006349206,2.235763,72061,0.0003563395,0.5612348,1,"Opal","OutofWarranty","VWDealer","Private","N","UnitedKingdom","SmallTown",FALSE,1575,0.0006349206,0,34078.5,72859.5,53469,0.277887269,1.45761535130732e-11,2.28481355869527,8.19709827559759e-12,0.850109885351,0.552760894224667,4425,7,-1.53001448145027e-10,-8.94065207724081e-08,0.658279240922678,0.561234743367911,1.07912304883429,0.684648285155656,4588,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"78","SparkPlugs","{AGE=OutofWarranty,MODEL=Lamura,DEALERSHIP=VWDealer,USER_CUSTOMISED=N,COUNTRY=Holland,GEO_TYPE=SmallTown}=>{FAULT_TYPE=SparkPlugs}",1.63303e-07,0.001316222,4.634849,56710,0.0007476714,0.5680434,4,"Lamura","OutofWarranty","VWDealer","*","N","Holland","SmallTown",FALSE,3039,0.001316222,1,86846,99750,93298,0.277887269,1.69563176576493e-10,4.73653220867776,1.33780705478571e-10,3.43422508697071,0.784340541727724,4433,6,-1.63684977780578e-09,-8.92809371652052e-08,-1.45883242475671,0.568043232828505,1.11508410173201,0.84788029678884,4596,1,";10;11;12;14;15;16;1",0,0,FALSE
"79","SparkPlugs","{AGE=OutofWarranty,MODEL=Eleganz,DEALERSHIP=DodgyDealer,CUSTOMER_TYPE=Other,USER_CUSTOMISED=N,COUNTRY=Portugal,GEO_TYPE=SmallTown}=>{FAULT_TYPE=SparkPlugs}",4.082575e-08,0.0003729952,1.313438,72073,3.118191e-05,0.0835987,1,"Eleganz","OutofWarranty","DodgyDealer","Other","N","Portugal","SmallTown",FALSE,2681,0.0003729952,0,13513.5,47479.5,30496.5,0.277887269,3.88285261402325e-12,1.34225364602795,9.90174992723204e-13,0.295454879290832,0.238665276533874,4489,7,-7.21640301548478e-09,-8.9413727695691e-08,-10.4446416786635,0.0835989310318202,-0.108774706034242,0.440479126809139,4661,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"80","SparkPlugs","{AGE=InWarranty,MODEL=Eleganz,CUSTOMER_TYPE=Other,USER_CUSTOMISED=N}=>{FAULT_TYPE=SparkPlugs}",3.878446e-05,0.003777096,13.30039,19490,6.278545e-05,0.01662268,950,"Eleganz","InWarranty","*","Other","N","*","*",FALSE,251516,0.003777096,3,132606.5,165485.5,149046,0.277887269,1.3571492105912e-07,13.5921879890079,1.27034587659305e-07,105.287953331804,0.934409034449838,4518,4,2.15453718957386e-09,2.15989757964295e-09,0.909226530039277,0.0166228234601397,-0.183095393940442,0.926244633443259,4696,1,";10;11;13;14;1",0,0,FALSE
"81","SparkPlugs","{AGE=InWarranty,CUSTOMER_TYPE=Other}=>{FAULT_TYPE=SparkPlugs}",4.188722e-05,0.003286408,11.57251,1766,0.001166882,0.3550632,1026,"*","InWarranty","*","Other","*","*","*",FALSE,312195,0.003286408,5,128837,165451,147144,0.277887269,1.26018569733958e-07,11.8264072039947,1.16852232337971e-07,100.853739452113,0.92538290325849,4519,2,1.88609084366822e-09,5.45191219655247e-09,3.3358119475994,0.355063339670546,0.350540259636783,0.896731903038211,4697,1,";11;13;1",0,0,FALSE
